Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
5574,S10-neuroectoderm,3,neuroectoderm,S10
5575,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5576,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5577,S10-neuroectoderm,3,neuroectoderm,S10
5578,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5579,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5580,S10-neuroectoderm,3,neuroectoderm,S10
5581,S10-neuroectoderm,3,neuroectoderm,S10
5582,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5583,S10-marginal zone,4,marginal zone,S10
5584,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5585,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5586,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5587,S10-neuroectoderm,3,neuroectoderm,S10
5588,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5589,S10-neuroectoderm,3,neuroectoderm,S10
5590,S10-neuroectoderm,3,neuroectoderm,S10
5591,S10-neuroectoderm,3,neuroectoderm,S10
5592,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5593,S10-neuroectoderm,3,neuroectoderm,S10
5594,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5595,S10-neuroectoderm,3,neuroectoderm,S10
5596,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5597,S10-neuroectoderm,3,neuroectoderm,S10
5598,S10-neuroectoderm,3,neuroectoderm,S10
5599,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5600,S10-neuroectoderm,3,neuroectoderm,S10
5601,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5602,S10-neuroectoderm,3,neuroectoderm,S10
5603,S10-neuroectoderm,3,neuroectoderm,S10
5604,S10-neuroectoderm,3,neuroectoderm,S10
5605,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5606,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5607,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5608,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5609,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5610,S10-neuroectoderm,3,neuroectoderm,S10
5611,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5612,S10-neuroectoderm,3,neuroectoderm,S10
5613,S10-neuroectoderm,3,neuroectoderm,S10
5614,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5615,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5616,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5617,S10-neuroectoderm,3,neuroectoderm,S10
5618,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5619,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5620,S10-marginal zone,4,marginal zone,S10
5621,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5622,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5623,S10-neuroectoderm,3,neuroectoderm,S10
5624,S10-neuroectoderm,3,neuroectoderm,S10
5625,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5626,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5627,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5628,S10-neuroectoderm,3,neuroectoderm,S10
5629,S10-neuroectoderm,3,neuroectoderm,S10
5630,S10-marginal zone,4,marginal zone,S10
5631,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5632,S10-neuroectoderm,3,neuroectoderm,S10
5633,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
5634,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5635,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5636,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5637,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5638,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5639,S10-neuroectoderm,3,neuroectoderm,S10
5640,S10-marginal zone,4,marginal zone,S10
5641,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5642,S10-marginal zone,4,marginal zone,S10
5643,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5644,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5645,S10-neuroectoderm,3,neuroectoderm,S10
5646,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5647,S10-neuroectoderm,3,neuroectoderm,S10
5648,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5649,S10-neuroectoderm,3,neuroectoderm,S10
5650,S10-neuroectoderm,3,neuroectoderm,S10
5651,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5652,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5653,S10-neuroectoderm,3,neuroectoderm,S10
5654,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5655,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5656,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5657,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5658,S10-neuroectoderm,3,neuroectoderm,S10
5659,S10-marginal zone,4,marginal zone,S10
5660,S10-neuroectoderm,3,neuroectoderm,S10
5661,S10-neuroectoderm,3,neuroectoderm,S10
5662,S10-marginal zone,4,marginal zone,S10
5663,S10-neuroectoderm,3,neuroectoderm,S10
5664,S10-neuroectoderm,3,neuroectoderm,S10
5665,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5666,S10-neuroectoderm,3,neuroectoderm,S10
5667,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5668,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5669,S10-neuroectoderm,3,neuroectoderm,S10
5670,S10-neuroectoderm,3,neuroectoderm,S10
5671,S10-neuroectoderm,3,neuroectoderm,S10
5672,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5673,S10-neuroectoderm,3,neuroectoderm,S10
5674,S10-neuroectoderm,3,neuroectoderm,S10
5675,S10-neuroectoderm,3,neuroectoderm,S10
5676,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5677,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5678,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5679,S10-neuroectoderm,3,neuroectoderm,S10
5680,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5681,S10-marginal zone,4,marginal zone,S10
5682,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5683,S10-neuroectoderm,3,neuroectoderm,S10
5684,S10-neuroectoderm,3,neuroectoderm,S10
5685,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5686,S10-marginal zone,4,marginal zone,S10
5687,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5688,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5689,S10-neuroectoderm,3,neuroectoderm,S10
5690,S10-marginal zone,4,marginal zone,S10
5691,S10-neuroectoderm,3,neuroectoderm,S10
5692,S10-marginal zone,4,marginal zone,S10
5693,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5694,S10-neuroectoderm,3,neuroectoderm,S10
5695,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5696,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5697,S10-neuroectoderm,3,neuroectoderm,S10
5698,S10-neuroectoderm,3,neuroectoderm,S10
5699,S10-neuroectoderm,3,neuroectoderm,S10
5700,S10-neuroectoderm,3,neuroectoderm,S10
5701,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5702,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5703,S10-neuroectoderm,3,neuroectoderm,S10
5704,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5705,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5706,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5707,S10-marginal zone,4,marginal zone,S10
5708,S10-neuroectoderm,3,neuroectoderm,S10
5709,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5710,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5711,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5712,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5713,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5714,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5715,S10-neuroectoderm,3,neuroectoderm,S10
5716,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5717,S10-neuroectoderm,3,neuroectoderm,S10
5718,S10-neuroectoderm,3,neuroectoderm,S10
5719,S10-neuroectoderm,3,neuroectoderm,S10
5720,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5721,S10-neuroectoderm,3,neuroectoderm,S10
5722,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5723,S10-neuroectoderm,3,neuroectoderm,S10
5724,S10-marginal zone,4,marginal zone,S10
5725,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5726,S10-neuroectoderm,3,neuroectoderm,S10
5727,S10-marginal zone,4,marginal zone,S10
5728,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5729,S10-marginal zone,4,marginal zone,S10
5730,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5731,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5732,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5733,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5734,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5735,S10-neuroectoderm,3,neuroectoderm,S10
5736,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5737,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5738,S10-neuroectoderm,3,neuroectoderm,S10
5739,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5740,S10-neuroectoderm,3,neuroectoderm,S10
5741,S10-marginal zone,4,marginal zone,S10
5742,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5743,S10-neuroectoderm,3,neuroectoderm,S10
5744,S10-neuroectoderm,3,neuroectoderm,S10
5745,S10-neuroectoderm,3,neuroectoderm,S10
5746,S10-neuroectoderm,3,neuroectoderm,S10
5747,S10-marginal zone,4,marginal zone,S10
5748,S10-neuroectoderm,3,neuroectoderm,S10
5749,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5750,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5751,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5752,S10-neuroectoderm,3,neuroectoderm,S10
5753,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5754,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5755,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5756,S10-neuroectoderm,3,neuroectoderm,S10
5757,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5758,S10-neuroectoderm,3,neuroectoderm,S10
5759,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5760,S10-neuroectoderm,3,neuroectoderm,S10
5761,S10-neuroectoderm,3,neuroectoderm,S10
5762,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5763,S10-neuroectoderm,3,neuroectoderm,S10
5764,S10-neuroectoderm,3,neuroectoderm,S10
5765,S10-neuroectoderm,3,neuroectoderm,S10
5766,S10-neuroectoderm,3,neuroectoderm,S10
5767,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5768,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5769,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5770,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5771,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5772,S10-neuroectoderm,3,neuroectoderm,S10
5773,S10-marginal zone,4,marginal zone,S10
5774,S10-neuroectoderm,3,neuroectoderm,S10
5775,S10-marginal zone,4,marginal zone,S10
5776,S10-neuroectoderm,3,neuroectoderm,S10
5777,S10-neuroectoderm,3,neuroectoderm,S10
5778,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5779,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5780,S10-neuroectoderm,3,neuroectoderm,S10
5781,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5782,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5783,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5784,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5785,S10-marginal zone,4,marginal zone,S10
5786,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5787,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5788,S10-neuroectoderm,3,neuroectoderm,S10
5789,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5790,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5791,S10-neuroectoderm,3,neuroectoderm,S10
5792,S10-marginal zone,4,marginal zone,S10
5793,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5794,S10-neuroectoderm,3,neuroectoderm,S10
5795,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5796,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5797,S10-marginal zone,4,marginal zone,S10
5798,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5799,S10-neuroectoderm,3,neuroectoderm,S10
5800,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5801,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5802,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5803,S10-neuroectoderm,3,neuroectoderm,S10
5804,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5805,S10-neuroectoderm,3,neuroectoderm,S10
5806,S10-neuroectoderm,3,neuroectoderm,S10
5807,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5808,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5809,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5810,S10-neuroectoderm,3,neuroectoderm,S10
5811,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5812,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5813,S10-marginal zone,4,marginal zone,S10
5814,S10-marginal zone,4,marginal zone,S10
5815,S10-neuroectoderm,3,neuroectoderm,S10
5816,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5817,S10-neuroectoderm,3,neuroectoderm,S10
5818,S10-marginal zone,4,marginal zone,S10
5819,S10-neuroectoderm,3,neuroectoderm,S10
5820,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5821,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5822,S10-neuroectoderm,3,neuroectoderm,S10
5823,S10-neuroectoderm,3,neuroectoderm,S10
5824,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5825,S10-marginal zone,4,marginal zone,S10
5826,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5827,S10-neuroectoderm,3,neuroectoderm,S10
5828,S10-neuroectoderm,3,neuroectoderm,S10
5829,S10-neuroectoderm,3,neuroectoderm,S10
5830,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5831,S10-neuroectoderm,3,neuroectoderm,S10
5832,S10-neuroectoderm,3,neuroectoderm,S10
5833,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5834,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5835,S10-marginal zone,4,marginal zone,S10
5836,S10-neuroectoderm,3,neuroectoderm,S10
5837,S10-marginal zone,4,marginal zone,S10
5838,S10-neuroectoderm,3,neuroectoderm,S10
5839,S10-marginal zone,4,marginal zone,S10
5840,S10-marginal zone,4,marginal zone,S10
5841,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5842,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5843,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5844,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5845,S10-neuroectoderm,3,neuroectoderm,S10
5846,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5847,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5848,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5849,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5850,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5851,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5852,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5853,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5854,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5855,S10-neuroectoderm,3,neuroectoderm,S10
5856,S10-neuroectoderm,3,neuroectoderm,S10
5857,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5858,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5859,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5860,S10-marginal zone,4,marginal zone,S10
5861,S10-neuroectoderm,3,neuroectoderm,S10
5862,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5863,S10-neuroectoderm,3,neuroectoderm,S10
5864,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5865,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5866,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5867,S10-marginal zone,4,marginal zone,S10
5868,S10-neuroectoderm,3,neuroectoderm,S10
5869,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5870,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
5871,S10-neuroectoderm,3,neuroectoderm,S10
5872,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5873,S10-neuroectoderm,3,neuroectoderm,S10
5874,S10-neuroectoderm,3,neuroectoderm,S10
5875,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5876,S10-neuroectoderm,3,neuroectoderm,S10
5877,S10-neuroectoderm,3,neuroectoderm,S10
5878,S10-neuroectoderm,3,neuroectoderm,S10
5879,S10-neuroectoderm,3,neuroectoderm,S10
5880,S10-neuroectoderm,3,neuroectoderm,S10
5881,S10-neuroectoderm,3,neuroectoderm,S10
5882,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5883,S10-neuroectoderm,3,neuroectoderm,S10
5884,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5885,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5886,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5887,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5888,S10-neuroectoderm,3,neuroectoderm,S10
5889,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5890,S10-neuroectoderm,3,neuroectoderm,S10
5891,S10-neuroectoderm,3,neuroectoderm,S10
5892,S10-marginal zone,4,marginal zone,S10
5893,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5894,S10-neuroectoderm,3,neuroectoderm,S10
5895,S10-neuroectoderm,3,neuroectoderm,S10
5896,S10-neuroectoderm,3,neuroectoderm,S10
5897,S10-neuroectoderm,3,neuroectoderm,S10
5898,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5899,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5900,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5901,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5902,S10-marginal zone,4,marginal zone,S10
5903,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5904,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5905,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5906,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5907,S10-neuroectoderm,3,neuroectoderm,S10
5908,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5909,S10-marginal zone,4,marginal zone,S10
5910,S10-neuroectoderm,3,neuroectoderm,S10
5911,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5912,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5913,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5914,S10-neuroectoderm,3,neuroectoderm,S10
5915,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5916,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5917,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5918,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5919,S10-neuroectoderm,3,neuroectoderm,S10
5920,S10-neuroectoderm,3,neuroectoderm,S10
5921,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5922,S10-neuroectoderm,3,neuroectoderm,S10
5923,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5924,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5925,S10-marginal zone,4,marginal zone,S10
5926,S10-neuroectoderm,3,neuroectoderm,S10
5927,S10-neuroectoderm,3,neuroectoderm,S10
5928,S10-neuroectoderm,3,neuroectoderm,S10
5929,S10-neuroectoderm,3,neuroectoderm,S10
5930,S10-neuroectoderm,3,neuroectoderm,S10
5931,S10-neuroectoderm,3,neuroectoderm,S10
5932,S10-neuroectoderm,3,neuroectoderm,S10
5933,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5934,S10-neuroectoderm,3,neuroectoderm,S10
5935,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5936,S10-neuroectoderm,3,neuroectoderm,S10
5937,S10-neuroectoderm,3,neuroectoderm,S10
5938,S10-neuroectoderm,3,neuroectoderm,S10
5939,S10-neuroectoderm,3,neuroectoderm,S10
5940,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5941,S10-neuroectoderm,3,neuroectoderm,S10
5942,S10-neuroectoderm,3,neuroectoderm,S10
5943,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5944,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5945,S10-neuroectoderm,3,neuroectoderm,S10
5946,S10-neuroectoderm,3,neuroectoderm,S10
5947,S10-neuroectoderm,3,neuroectoderm,S10
5948,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5949,S10-marginal zone,4,marginal zone,S10
5950,S10-marginal zone,4,marginal zone,S10
5951,S10-endoderm,6,endoderm,S10
5952,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5953,S10-marginal zone,4,marginal zone,S10
5954,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5955,S10-neuroectoderm,3,neuroectoderm,S10
5956,S10-neuroectoderm,3,neuroectoderm,S10
5957,S10-neuroectoderm,3,neuroectoderm,S10
5958,S10-neuroectoderm,3,neuroectoderm,S10
5959,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5960,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5961,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
5962,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5963,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5964,S10-neuroectoderm,3,neuroectoderm,S10
5965,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5966,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
5967,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5968,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5969,S10-marginal zone,4,marginal zone,S10
5970,S10-neuroectoderm,3,neuroectoderm,S10
5971,S10-neuroectoderm,3,neuroectoderm,S10
5972,S10-neuroectoderm,3,neuroectoderm,S10
5973,S10-neuroectoderm,3,neuroectoderm,S10
5974,S10-neuroectoderm,3,neuroectoderm,S10
5975,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5976,S10-neuroectoderm,3,neuroectoderm,S10
5977,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5978,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5979,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5980,S10-marginal zone,4,marginal zone,S10
5981,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5982,S10-neuroectoderm,3,neuroectoderm,S10
5983,S10-marginal zone,4,marginal zone,S10
5984,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
5985,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5986,S10-marginal zone,4,marginal zone,S10
5987,S10-marginal zone,4,marginal zone,S10
5988,S10-neuroectoderm,3,neuroectoderm,S10
5989,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5990,S10-marginal zone,4,marginal zone,S10
5991,S10-neuroectoderm,3,neuroectoderm,S10
5992,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5993,S10-neuroectoderm,3,neuroectoderm,S10
5994,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5995,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5996,S10-neuroectoderm,3,neuroectoderm,S10
5997,S10-non-neural ectoderm,1,non-neural ectoderm,S10
5998,S10-neuroectoderm,3,neuroectoderm,S10
5999,S10-neuroectoderm,3,neuroectoderm,S10
6000,S10-neuroectoderm,3,neuroectoderm,S10
6001,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6002,S10-marginal zone,4,marginal zone,S10
6003,S10-neuroectoderm,3,neuroectoderm,S10
6004,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6005,S10-neuroectoderm,3,neuroectoderm,S10
6006,S10-neuroectoderm,3,neuroectoderm,S10
6007,S10-marginal zone,4,marginal zone,S10
6008,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6009,S10-neuroectoderm,3,neuroectoderm,S10
6010,S10-marginal zone,4,marginal zone,S10
6011,S10-neuroectoderm,3,neuroectoderm,S10
6012,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6013,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6014,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6015,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6016,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6017,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6018,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6019,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6020,S10-marginal zone,4,marginal zone,S10
6021,S10-neuroectoderm,3,neuroectoderm,S10
6022,S10-marginal zone,4,marginal zone,S10
6023,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6024,S10-marginal zone,4,marginal zone,S10
6025,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6026,S10-marginal zone,4,marginal zone,S10
6027,S10-marginal zone,4,marginal zone,S10
6028,S10-neuroectoderm,3,neuroectoderm,S10
6029,S10-marginal zone,4,marginal zone,S10
6030,S10-neuroectoderm,3,neuroectoderm,S10
6031,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6032,S10-neuroectoderm,3,neuroectoderm,S10
6033,S10-neuroectoderm,3,neuroectoderm,S10
6034,S10-neuroectoderm,3,neuroectoderm,S10
6035,S10-marginal zone,4,marginal zone,S10
6036,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6037,S10-marginal zone,4,marginal zone,S10
6038,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6039,S10-neuroectoderm,3,neuroectoderm,S10
6040,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6041,S10-neuroectoderm,3,neuroectoderm,S10
6042,S10-marginal zone,4,marginal zone,S10
6043,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6044,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6045,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
6046,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6047,S10-neuroectoderm,3,neuroectoderm,S10
6048,S10-marginal zone,4,marginal zone,S10
6049,S10-neuroectoderm,3,neuroectoderm,S10
6050,S10-neuroectoderm,3,neuroectoderm,S10
6051,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6052,S10-marginal zone,4,marginal zone,S10
6053,S10-neuroectoderm,3,neuroectoderm,S10
6054,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6055,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
6056,S10-marginal zone,4,marginal zone,S10
6057,S10-neuroectoderm,3,neuroectoderm,S10
6058,S10-neuroectoderm,3,neuroectoderm,S10
6059,S10-non-neural ectoderm,1,non-neural ectoderm,S10
6060,S10-marginal zone,4,marginal zone,S10
